RA;Código_Turma;Nome_Disciplina
11202020550;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020550;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020550;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020550;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020550;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020856;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020856;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020856;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020856;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020856;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020856;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021989;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202021989;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202021989;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021989;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021989;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021989;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020567;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020567;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020567;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020567;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020567;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020567;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202022236;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202022236;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202022236;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022236;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202022236;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202022236;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021246;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021246;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021246;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021246;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021246;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021246;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020333;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020333;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020333;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020333;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020333;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020333;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202022209;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202022209;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202022209;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022209;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202022209;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202022209;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021720;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021720;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021720;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021720;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021720;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021720;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021807;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202021807;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202021807;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021807;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021807;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021807;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202022205;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202022205;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202022205;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022205;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202022205;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202022205;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020871;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020871;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020871;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020871;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020871;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020871;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020498;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202020498;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202020498;SAD-LCNE;DBBIQ0602-15SA Estrutura e Dinâmica Social B-Matutino (Santo André)
11202020498;SAD-LCNE;DBNHZ5016-15SA História da Educação B-Matutino (Santo André)
11202020498;SAD-LCNE;DBNHI5011-13SA Políticas Educacionais B-Matutino (Santo André)
11202020498;SAD-LCNE;DBNHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia B-Matutino (Santo André)
11202020057;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020057;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020057;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020057;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020057;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020057;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202020531;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202020531;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202020531;SAD-LCNE;DBBIQ0602-15SA Estrutura e Dinâmica Social B-Matutino (Santo André)
11202020531;SAD-LCNE;DBNHZ5016-15SA História da Educação B-Matutino (Santo André)
11202020531;SAD-LCNE;DBNHI5011-13SA Políticas Educacionais B-Matutino (Santo André)
11202020531;SAD-LCNE;DBNHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia B-Matutino (Santo André)
11202020491;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202020491;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202020491;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020491;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020491;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020491;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
