RA;Código_Turma;Nome_Disciplina
11201921918;Na1ESHC032-17SB;Macroeconomia II a1-Noturno (São Bernardo)
11201921918;DA1BHS0005-19SB;Práticas em Ciências e Humanidades A1-Matutino (São Bernardo)
11201921918;NA1ESHC008-21SB;Economia Brasileira II A1-Noturno (São Bernardo)
11201921919;NA2ESTO016-17SB;Fenômenos de Transporte A2-Noturno (São Bernardo)
11201921919;NC1ESTO006-17SB;Materiais e Suas Propriedades C1-Noturno (São Bernardo)
11201921919;NA1BCS0002-15SB;Projeto Dirigido A1-Noturno (São Bernardo)
11201921923;DA5ESTO903-17SA;Engenharia Unificada II A5-Matutino (Santo André)
11201921923;NA1ESTU015-17SA;Saúde Ambiental A1-Noturno (Santo André)
11201921923;DA1ESZU017-17SB;Sensoriamento Remoto A1-Matutino (São Bernardo)
11201921923;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11201921923;NA1ESTM004-17SA;Ciência dos Materiais A1-Noturno (Santo André)
11201921923;NA1ESTM009-17SA;Termodinâmica Estatística de Materiais A1-Noturno (Santo André)
11201921923;DB1ESZG013-17SB;Empreendedorismo B1-Matutino (São Bernardo)
11201921927;DA1ESTM004-17SA;Ciência dos Materiais A1-Matutino (Santo André)
11201921927;DA1ESTM019-17SA;Propriedades Elétricas, Magnéticas e Ópticas A1-Matutino (Santo André)
11201921927;DA1ESTM010-17SA;Propriedades Mecânicas e Térmicas A1-Matutino (Santo André)
11201921927;DA1NHZ6007-18SA;Segurança e Regulamentação em Biotecnologia A1-Matutino (Santo André)
11201921927;DA1MCTB009-17SA;Cálculo Numérico A1-Matutino (Santo André)
11201921929;Da1ESZB026-17SB;Sistemas Embarcados para Engenharia Biomédica a1-Matutino (São Bernardo)
11201921929;DA1MCTC002-15SB;Introdução à Neurociência A1-Matutino (São Bernardo)
11201921929;DA1ESTO016-17SB;Fenômenos de Transporte A1-Matutino (São Bernardo)
11201921929;DA1ESTS019-17SB;Dinâmica de Gases A1-Matutino (São Bernardo)
11201921929;DA2ESTO013-17SA;Engenharia Econômica A2-Matutino (Santo André)
11201921930;NC4BIS0003-15SA;Bases Matemáticas C4-Noturno (Santo André)
11201921930;NB1BIQ0602-15SA;Estrutura e Dinâmica Social B1-Noturno (Santo André)
11201921930;NA2BCK0104-15SA;Interações Atômicas e Moleculares A2-Noturno (Santo André)
11201921930;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201921930;NC3BCL0307-15SA;Transformações Químicas C3-Noturno (Santo André)
11201921932;NA2ESTO016-17SB;Fenômenos de Transporte A2-Noturno (São Bernardo)
11201921932;NA1ESTO006-17SA;Materiais e Suas Propriedades A1-Noturno (Santo André)
11201921932;NB1BCS0002-15SA;Projeto Dirigido B1-Noturno (Santo André)
11201921932;NA1MCTB009-17SB;Cálculo Numérico A1-Noturno (São Bernardo)
11201921933;NA1ESHR017-13SB;Sistema ONU e os Desafios do Multilateralismo A1-Noturno (São Bernardo)
11201921933;NA1ESHR002-13SB;Direito Internacional Público A1-Noturno (São Bernardo)
11201921933;NA1ESHR018-13SB;Sociedade Civil Organizada Global A1-Noturno (São Bernardo)
11201921934;DA1ESTO016-17SA;Fenômenos de Transporte A1-Matutino (Santo André)
11201921934;DA1ESTI016-17SA;Fundamentos de Fotônica A1-Matutino (Santo André)
11201921934;DB1ESTO008-17SA;Mecânica dos Sólidos I B1-Matutino (Santo André)
11201921935;NA1BCM0505-15SB;Processamento da Informação A1-Noturno (São Bernardo)
11201921935;NA1BCS0002-15SB;Projeto Dirigido A1-Noturno (São Bernardo)
11201921936;NA2ESTO004-17SA;Instrumentação e Controle A2-Noturno (Santo André)
11201921936;NA1ESTO903-17SA;Engenharia Unificada II A1-Noturno (Santo André)
11201921936;NA3ESTO902-17SA;Engenharia Unificada I A3-Noturno (Santo André)
11201921936;NA1ESTM004-17SA;Ciência dos Materiais A1-Noturno (Santo André)
11201921937;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11201921937;Da1ESHR026-14SB;História do Terceiro Mundo a1-Matutino (São Bernardo)
11201921937;Da1ESHR025-14SB;Política Externa Brasileira Contemporânea a1-Matutino (São Bernardo)
11201921937;Da1ESHR007-14SB;Geografia política a1-Matutino (São Bernardo)
11201921938;NA1BHO0002-19SB;Introdução ao Pensamento Econômico A1-Noturno (São Bernardo)
11201921938;Na1ESHR006-13SB;Formação Histórica da América Latina a1-Noturno (São Bernardo)
11201921938;NA1BHQ0004-19SB;Estudos de Gênero A1-Noturno (São Bernardo)
11201921938;Na1ESHR025-14SB;Política Externa Brasileira Contemporânea a1-Noturno (São Bernardo)
11201921939;NA1MCTB002-13SA;Álgebra Linear Avançada I A1-Noturno (Santo André)
11201921939;NA1NHT3066-15SA;Variáveis complexas e aplicações A1-Noturno (Santo André)
11201921939;NA1MCTB022-17SA;Sequências e Séries A1-Noturno (Santo André)
11201921940;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11201921940;DA1ESZC013-17SB;Mudança Tecnológica e Dinâmica Capitalista na Economia Contemporânea A1-Matutino (São Bernardo)
11201921940;Da1ESHC039-17SB;Questões Metodológicas em Economia a1-Matutino (São Bernardo)
11201921940;DA1BCN0402-15SB;Funções de Uma Variável A1-Matutino (São Bernardo)
11201921940;Da1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda a1-Matutino (São Bernardo)
11201921941;NB1BCM0506-15SB;Comunicação e Redes B1-Noturno (São Bernardo)
11201921941;DA1ESZG013-17SB;Empreendedorismo A1-Matutino (São Bernardo)
11201921941;NA2ESTO011-17SA;Fundamentos de Desenho Técnico A2-Noturno (Santo André)
11201921941;DB1ESTO012-17SB;Princípios de Administração B1-Matutino (São Bernardo)
11201921941;DB2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B2-Matutino (São Bernardo)
11201921944;DA1MCZC021-20SB;Neuropsicologia A1-Matutino (São Bernardo)
11201921944;NA1MCTC019-20SB;Neurobiologia Molecular e Celular A1-Noturno (São Bernardo)
11201921944;Da1MCZC001-20SB;Doenças do Sistema Nervoso a1-Matutino (São Bernardo)
11201921944;DA1MCZC011-15SB;Tomada de Decisões e Neuroeconomia A1-Matutino (São Bernardo)
11201921945;DB1MCTB001-17SA;Álgebra Linear B1-Matutino (Santo André)
11201921945;DB2BCS0002-15SA;Projeto Dirigido B2-Matutino (Santo André)
11201921945;DA1NHT3013-13SA;Física Térmica A1-Matutino (Santo André)
11201921945;DA1NHZ3094-22SA;História da Física no Brasil A1-Matutino (Santo André)
11201921946;NA1NHT1058-15SB;Morfofisiologia Humana I A1-Noturno (São Bernardo)
11201921946;NA1BCN0407-15SB;Funções de Várias Variáveis A1-Noturno (São Bernardo)
11201921946;NB7BCJ0203-15SA;Fenômenos Eletromagnéticos B7-Noturno (Santo André)
11201921947;NB1ESTA005-17SA;Análise de Sistemas Dinâmicos Lineares B1-Noturno (Santo André)
11201921947;NA1ESTO005-17SB;Introdução às Engenharias A1-Noturno (São Bernardo)
11201921947;NC1ESTO006-17SB;Materiais e Suas Propriedades C1-Noturno (São Bernardo)
11201921950;NB1ESTO008-17SA;Mecânica dos Sólidos I B1-Noturno (Santo André)
11201921950;NB1BCS0002-15SB;Projeto Dirigido B1-Noturno (São Bernardo)
11201921950;NB1ESTS015-17SB;Combustão I B1-Noturno (São Bernardo)
11201921950;NA2ESTO903-17SB;Engenharia Unificada II A2-Noturno (São Bernardo)
11201921951;NA3BCJ0203-15SA;Fenômenos Eletromagnéticos A3-Noturno (Santo André)
11201921951;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11201921952;NA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Noturno (São Bernardo)
11201921952;DA1ESZC001-21SB;Análise de Séries Temporais - Tópicos Especiais A1-Matutino (São Bernardo)
11201921952;DB1ESTO013-17SA;Engenharia Econômica B1-Matutino (Santo André)
11201921953;DA1ESHR008-13SB;Globalização e os Processos de Integração Regional A1-Matutino (São Bernardo)
11201921953;NA1ESHR018-13SB;Sociedade Civil Organizada Global A1-Noturno (São Bernardo)
11201921953;NA1ESHR017-13SB;Sistema ONU e os Desafios do Multilateralismo A1-Noturno (São Bernardo)
11201921953;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11201921953;Da1ESHR026-14SB;História do Terceiro Mundo a1-Matutino (São Bernardo)
11201921959;DB1BHO1102-19SB;Introdução à Economia B1-Matutino (São Bernardo)
11201921959;DB1ESZG013-17SB;Empreendedorismo B1-Matutino (São Bernardo)
11201921959;NA4ESTO001-17SA;Circuitos Elétricos e Fotônica A4-Noturno (Santo André)
11201921959;DA1MCTB001-17SB;Álgebra Linear A1-Matutino (São Bernardo)
11201921959;DA1ESTO016-17SB;Fenômenos de Transporte A1-Matutino (São Bernardo)
11201921960;NA1MCTB009-17SB;Cálculo Numérico A1-Noturno (São Bernardo)
11201921960;NA1MCTC011-15SB;Psicologia Cognitiva A1-Noturno (São Bernardo)
11201921960;NB1ESZG006-17SB;Pesquisa Operacional Aplicada B1-Noturno (São Bernardo)
11201921960;NA1ESHT005-17SB;Economia do Território A1-Noturno (São Bernardo)
11201921961;NB1BIR0603-15SB;Ciência, Tecnologia e Sociedade B1-Noturno (São Bernardo)
11201921961;NA1NHI2049-13SB;Lógica Básica A1-Noturno (São Bernardo)
11201921962;Na1ESHC002-17SB;Contabilidade Básica a1-Noturno (São Bernardo)
11201921962;NA1BCN0402-15SB;Funções de Uma Variável A1-Noturno (São Bernardo)
11201921962;NA1ESHC008-21SB;Economia Brasileira II A1-Noturno (São Bernardo)
11201921965;Na1ESHC032-17SB;Macroeconomia II a1-Noturno (São Bernardo)
11201921965;Na1ESHC020-17SB;História Econômica Geral a1-Noturno (São Bernardo)
11201921965;Da1ESHC039-17SB;Questões Metodológicas em Economia a1-Matutino (São Bernardo)
11201921965;Na1ESTO013-17SB;Engenharia Econômica a1-Noturno (São Bernardo)
11201921965;DA1ESZC020-17SB;Economia Industrial A1-Matutino (São Bernardo)
11201921965;Da1ESHR018-13SB;Sociedade Civil Organizada Global a1-Matutino (São Bernardo)
11201921966;NA1ESHT021-17SB;Política Urbana A1-Noturno (São Bernardo)
11201921966;Da1ESHC032-17SB;Macroeconomia II a1-Matutino (São Bernardo)
11201921966;NA2BCN0407-15SA;Funções de Várias Variáveis A2-Noturno (Santo André)
11201921966;NA1ESHP007-13SB;Federalismo e Políticas Públicas A1-Noturno (São Bernardo)
11201921967;NA1NHZ6007-18SA;Segurança e Regulamentação em Biotecnologia A1-Noturno (Santo André)
11201921967;NA1MCTC019-20SB;Neurobiologia Molecular e Celular A1-Noturno (São Bernardo)
11201921967;NB1ESZG006-17SB;Pesquisa Operacional Aplicada B1-Noturno (São Bernardo)
11201921968;NB1ESTU029-17SA;Hidráulica de Condutos Livres B1-Noturno (Santo André)
11201921968;NA1ESTI005-17SA;Sinais Aleatórios A1-Noturno (Santo André)
11201921968;NA1MCTB023-17SA;Teoria Aritmética dos Números A1-Noturno (Santo André)
11201921968;NA1ESZU036-17SA;Saúde, Determinantes Socioambientais e Equidade A1-Noturno (Santo André)
11201921969;DA2BCS0002-15SA;Projeto Dirigido A2-Matutino (Santo André)
11201921969;NA2BCL0307-15SA;Transformações Químicas A2-Noturno (Santo André)
11201921969;NA1BCN0407-15SB;Funções de Várias Variáveis A1-Noturno (São Bernardo)
11201921969;NB2BIN0406-15SB;Introdução à Probabilidade e à Estatística B2-Noturno (São Bernardo)
11201921970;Na1ESHC002-17SB;Contabilidade Básica a1-Noturno (São Bernardo)
11201921970;NA1BHS0005-19SB;Práticas em Ciências e Humanidades A1-Noturno (São Bernardo)
11201921970;Na1ESHC026-17SB;Microeconomia II a1-Noturno (São Bernardo)
11201921971;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11201921971;Da1ESHR025-14SB;Política Externa Brasileira Contemporânea a1-Matutino (São Bernardo)
11201921971;Da1ESHR007-14SB;Geografia política a1-Matutino (São Bernardo)
11201921971;DA1ESHP007-13SB;Federalismo e Políticas Públicas A1-Matutino (São Bernardo)
11201921971;DA1ESHP022-14SB;Cultura Política A1-Matutino (São Bernardo)
11201921973;NA1ESTE022-17SA;Transferência de Calor I A1-Noturno (Santo André)
11201921973;NA1ESTO008-17SA;Mecânica dos Sólidos I A1-Noturno (Santo André)
11201921973;NA1ESTO015-17SA;Mecânica dos Fluidos I A1-Noturno (Santo André)
11201921973;NA1ESTE015-17SA;Fundamentos de Conversão de Energia Elétrica A1-Noturno (Santo André)
11201921976;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11201921976;NA2BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A2-Noturno (Santo André)
11201921976;NA3BIN0406-15SA;Introdução à Probabilidade e à Estatística A3-Noturno (Santo André)
11201921977;Da1ESHC039-17SB;Questões Metodológicas em Economia a1-Matutino (São Bernardo)
11201921977;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11201921977;NA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais A1-Noturno (São Bernardo)
11201921977;DA1BHO0002-19SB;Introdução ao Pensamento Econômico A1-Matutino (São Bernardo)
11201921977;Da1ESHC020-17SB;História Econômica Geral a1-Matutino (São Bernardo)
11201921978;NA1MCTB001-17SA;Álgebra Linear A1-Noturno (Santo André)
11201921978;NA1ESTO016-17SA;Fenômenos de Transporte A1-Noturno (Santo André)
11201921978;NB1ESTO008-17SA;Mecânica dos Sólidos I B1-Noturno (Santo André)
11201921978;NB1ESTI003-17SA;Transformadas em Sinais e Sistemas Lineares B1-Noturno (Santo André)
11201921981;NB1BCS0002-15SA;Projeto Dirigido B1-Noturno (Santo André)
11201921981;NB8BCJ0203-15SA;Fenômenos Eletromagnéticos B8-Noturno (Santo André)
11201921981;Na1MCZC008-13SB;Neuroarte a1-Noturno (São Bernardo)
11201921982;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11201921982;NA1ESTU004-17SA;Cartografia e Geoprocessamento A1-Noturno (Santo André)
11201921982;NB1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental B1-Noturno (Santo André)
11201921982;DA3ESTO902-17SA;Engenharia Unificada I A3-Matutino (Santo André)
11201921982;NA1ESTU011-17SA;Planejamento Urbano e Metropolitano A1-Noturno (Santo André)
11201921985;Na1ESHR006-13SB;Formação Histórica da América Latina a1-Noturno (São Bernardo)
11201921985;Na1ESHR007-14SB;Geografia política a1-Noturno (São Bernardo)
11201921985;Na1ESHR025-14SB;Política Externa Brasileira Contemporânea a1-Noturno (São Bernardo)
11201921985;NA1ESHP022-14SB;Cultura Política A1-Noturno (São Bernardo)
11201921986;NB1ESTS001-17SB;Dinâmica I B1-Noturno (São Bernardo)
11201921986;NA1ESTI003-17SB;Transformadas em Sinais e Sistemas Lineares A1-Noturno (São Bernardo)
11201921986;NA1BHO1102-19SB;Introdução à Economia A1-Noturno (São Bernardo)
11201921986;NB1ESTS015-17SB;Combustão I B1-Noturno (São Bernardo)
11201921986;Da1ESZB021-17SB;Introdução à Engenharia Biomédica a1-Matutino (São Bernardo)
11201921990;DA4MCTA028-15SA;Programação Estruturada A4-Matutino (Santo André)
11201921990;NA1MCTB001-17SA;Álgebra Linear A1-Noturno (Santo André)
11201921990;NB2BCN0407-15SA;Funções de Várias Variáveis B2-Noturno (Santo André)
11201921990;DB1BCK0103-15SA;Física Quântica B1-Matutino (Santo André)
11201921993;NA1BCM0505-15SB;Processamento da Informação A1-Noturno (São Bernardo)
11201921993;NA1NHH2087-16SB;História da Filosofia Medieval: do século XI ao XIV A1-Noturno (São Bernardo)
11201921993;Na1ESTB018-17SB;Computação Científica aplicada a Problemas Biológicos a1-Noturno (São Bernardo)
11201921995;NB2ESTO903-17SB;Engenharia Unificada II B2-Noturno (São Bernardo)
11201921995;NA1MCZB031-17SB;Teoria dos Jogos A1-Noturno (São Bernardo)
11201921995;NA1ESHT005-17SB;Economia do Território A1-Noturno (São Bernardo)
11201921996;NA1ESHR018-13SB;Sociedade Civil Organizada Global A1-Noturno (São Bernardo)
11201921996;NA1BHQ0004-19SB;Estudos de Gênero A1-Noturno (São Bernardo)
11201921997;NA2BHQ0003-15SB;Interpretações do Brasil A2-Noturno (São Bernardo)
11201921997;NA1BHO0101-15SB;Estado e Relações de Poder A1-Noturno (São Bernardo)
11201921997;NA1BHO0102-15SB;Desenvolvimento e Sustentabilidade A1-Noturno (São Bernardo)
11201921997;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Noturno (São Bernardo)
11201922000;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201922000;NA1BCS0002-15SA;Projeto Dirigido A1-Noturno (Santo André)
11201922000;NA1BCL0307-15SA;Transformações Químicas A1-Noturno (Santo André)
11201922000;NA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Noturno (Santo André)
11201922001;NB1BCN0407-15SA;Funções de Várias Variáveis B1-Noturno (Santo André)
11201922001;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11201922002;NA2ESTO903-17SA;Engenharia Unificada II A2-Noturno (Santo André)
11201922002;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B1-Noturno (Santo André)
11201922002;NB2BIN0406-15SB;Introdução à Probabilidade e à Estatística B2-Noturno (São Bernardo)
11201922004;NC1BIK0102-15SB;Estrutura da Matéria C1-Noturno (São Bernardo)
11201922006;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Matutino (Santo André)
11201922006;NA1ESTM016-17SA;Química Inorgânica de Materiais A1-Noturno (Santo André)
11201922006;DA1BCJ0203-15SA;Fenômenos Eletromagnéticos A1-Matutino (Santo André)
11201922006;DA1BCK0104-15SA;Interações Atômicas e Moleculares A1-Matutino (Santo André)
11201922006;DB1ESTE034-17SA;Engenharia de Biocombustíveis B1-Matutino (Santo André)
11201922009;NA2BCK0104-15SA;Interações Atômicas e Moleculares A2-Noturno (Santo André)
11201922009;DA2MCTA002-17SA;Algoritmos e Estruturas de Dados II A2-Matutino (Santo André)
11201922010;DA1ESTS004-17SB;Desempenho de Aeronaves A1-Matutino (São Bernardo)
11201922010;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11201922010;DB1ESTO013-17SA;Engenharia Econômica B1-Matutino (Santo André)
11201922010;NA5BCJ0203-15SA;Fenômenos Eletromagnéticos A5-Noturno (Santo André)
11201922010;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201922010;NA1ESTO015-17SA;Mecânica dos Fluidos I A1-Noturno (Santo André)
11201922011;Da1ESTG019-17SB;Tempos, Métodos e Arranjos Físicos a1-Matutino (São Bernardo)
11201922011;DA1ESTG025-17SB;Propriedade Intelectual A1-Matutino (São Bernardo)
11201922011;NA1BCS0002-15SB;Projeto Dirigido A1-Noturno (São Bernardo)
11201922011;DA1ESTG011-17SB;Estatística Aplicada a Sistemas de Gestão A1-Matutino (São Bernardo)
11201922011;DA1ESTG006-17SB;Engenharia Laboral A1-Matutino (São Bernardo)
11201922011;DB1ESZG013-17SB;Empreendedorismo B1-Matutino (São Bernardo)
11201922011;NB1ESZG006-17SB;Pesquisa Operacional Aplicada B1-Noturno (São Bernardo)
11201922012;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201922012;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11201922012;DA2BHO0102-15SB;Desenvolvimento e Sustentabilidade A2-Matutino (São Bernardo)
11201922012;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna B1-Noturno (Santo André)
11201922014;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201922014;NA1BCJ0205-15SA;Fenômenos Térmicos A1-Noturno (Santo André)
11201922014;NC2BCL0307-15SA;Transformações Químicas C2-Noturno (Santo André)
11201922015;DA1MCTA014-15SA;Inteligência Artificial A1-Matutino (Santo André)
11201922015;DB2BCS0002-15SA;Projeto Dirigido B2-Matutino (Santo André)
11201922015;DA1NHI2049-13SA;Lógica Básica A1-Matutino (Santo André)
11201922015;DA1ESTO903-17SA;Engenharia Unificada II A1-Matutino (Santo André)
11201922015;DA1MCTA037-17SA;Banco de Dados A1-Matutino (Santo André)
11201922018;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11201922018;NA1BHO1335-15SB;Formação do Sistema Internacional A1-Noturno (São Bernardo)
11201922018;DA2BHQ0003-15SB;Interpretações do Brasil A2-Matutino (São Bernardo)
11201922110;NA1BCK0104-15SA;Interações Atômicas e Moleculares A1-Noturno (Santo André)
11201922110;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11201922111;Da1ESTG019-17SB;Tempos, Métodos e Arranjos Físicos a1-Matutino (São Bernardo)
11201922111;Da1ESTB010-17SB;Legislação Relacionada à Saúde a1-Matutino (São Bernardo)
11201922111;Da1ESZB021-17SB;Introdução à Engenharia Biomédica a1-Matutino (São Bernardo)
11201922111;Da2ESTO004-17SB;Instrumentação e Controle a2-Matutino (São Bernardo)
11201922111;NA1NHT1057-15SA;Genética II A1-Noturno (Santo André)
11201922111;DA1ESTG006-17SB;Engenharia Laboral A1-Matutino (São Bernardo)
11201922112;Da1ESHR025-14SB;Política Externa Brasileira Contemporânea a1-Matutino (São Bernardo)
11201922112;Da1ESHR026-14SB;História do Terceiro Mundo a1-Matutino (São Bernardo)
11201922112;NA1ESHR002-13SB;Direito Internacional Público A1-Noturno (São Bernardo)
11201922112;Da1ESHR007-14SB;Geografia política a1-Matutino (São Bernardo)
11201922112;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11201922112;NA1ESHR017-13SB;Sistema ONU e os Desafios do Multilateralismo A1-Noturno (São Bernardo)
11201922113;NB3BCJ0203-15SB;Fenômenos Eletromagnéticos B3-Noturno (São Bernardo)
11201922113;NB1BCK0104-15SB;Interações Atômicas e Moleculares B1-Noturno (São Bernardo)
11201922113;NB2BIN0406-15SB;Introdução à Probabilidade e à Estatística B2-Noturno (São Bernardo)
11201922115;NA1ESHR017-13SB;Sistema ONU e os Desafios do Multilateralismo A1-Noturno (São Bernardo)
11201922115;NA1NHH2065-18SB;Tópicos de Metafísica A1-Noturno (São Bernardo)
11201922115;NA1ESHR018-13SB;Sociedade Civil Organizada Global A1-Noturno (São Bernardo)
11201922117;NA2BCL0307-15SA;Transformações Químicas A2-Noturno (Santo André)
11201922117;DB1BCK0104-15SA;Interações Atômicas e Moleculares B1-Matutino (Santo André)
11201922117;DA1BCK0103-15SA;Física Quântica A1-Matutino (Santo André)
11201922117;DA1BCJ0203-15SA;Fenômenos Eletromagnéticos A1-Matutino (Santo André)
11201922118;NB1BCK0103-15SA;Física Quântica B1-Noturno (Santo André)
11201922118;NA1MCTD023-18SA;Fundamentos de Análise A1-Noturno (Santo André)
11201922118;NA2ESTO011-17SA;Fundamentos de Desenho Técnico A2-Noturno (Santo André)
11201922118;NA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Noturno (Santo André)
11201922119;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11201922119;NA1NHT3070-15SA;Eletromagnetismo I A1-Noturno (Santo André)
11201922119;DA1NHZ3094-22SA;História da Física no Brasil A1-Matutino (Santo André)
11201922119;DA1NHT3027-15SA;Laboratório de Física I A1-Matutino (Santo André)
11201922119;DA1NHT3069-15SA;Mecânica Clássica II A1-Matutino (Santo André)
11201922120;DA2BCS0002-15SA;Projeto Dirigido A2-Matutino (Santo André)
11201922120;Da1ESTS003-17SB;Introdução à Astronáutica a1-Matutino (São Bernardo)
11201922120;DB1BCJ0203-15SB;Fenômenos Eletromagnéticos B1-Matutino (São Bernardo)
11201922120;DAESTO008-17SB;Mecânica dos Sólidos I A-Matutino (São Bernardo)
11201922120;DA1ESTA020-17SA;Modelagem e Controle A1-Matutino (Santo André)
11201922121;NB1ESTI003-17SA;Transformadas em Sinais e Sistemas Lineares B1-Noturno (Santo André)
11201922121;NA4MCTA028-15SA;Programação Estruturada A4-Noturno (Santo André)
11201922121;NA1ESZE104-17SA;Energia Geotérmica A1-Noturno (Santo André)
11201922121;NA3ESTO903-17SA;Engenharia Unificada II A3-Noturno (Santo André)
11201922122;NB1ESZG006-17SB;Pesquisa Operacional Aplicada B1-Noturno (São Bernardo)
11201922122;NA1MCTD023-18SA;Fundamentos de Análise A1-Noturno (Santo André)
11201922122;NA1NHH2009-13SB;Ética A1-Noturno (São Bernardo)
11201922123;DA2MCTA002-17SA;Algoritmos e Estruturas de Dados II A2-Matutino (Santo André)
11201922123;DA1MCTA037-17SA;Banco de Dados A1-Matutino (Santo André)
11201922123;DA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Matutino (Santo André)
11201922123;DA1MCTA004-17SA;Arquitetura de Computadores A1-Matutino (Santo André)
11201922124;NA1ESZI026-17SA;Engenharia de Sistemas de Comunicação e Missão Crítica A1-Noturno (Santo André)
11201922124;DA1ESZI043-17SA;Programação Baseada em Componentes para Jogos A1-Matutino (Santo André)
11201922124;DA1MCTA002-17SA;Algoritmos e Estruturas de Dados II A1-Matutino (Santo André)
11201922125;DA1ESTS015-17SB;Combustão I A1-Matutino (São Bernardo)
11201922125;DA1NHI2049-13SB;Lógica Básica A1-Matutino (São Bernardo)
11201922125;DAESTO008-17SB;Mecânica dos Sólidos I A-Matutino (São Bernardo)
11201922125;DA1BHO0002-19SB;Introdução ao Pensamento Econômico A1-Matutino (São Bernardo)
11201922126;DA1ESTE030-17SA;Engenharia de Petróleo e Gás A1-Matutino (Santo André)
11201922126;NA3ESTO902-17SA;Engenharia Unificada I A3-Noturno (Santo André)
11201922126;DB1ESTO012-17SA;Princípios de Administração B1-Matutino (Santo André)
11201922126;NB2MCTA028-15SA;Programação Estruturada B2-Noturno (Santo André)
11201922126;DB1ESTM010-17SA;Propriedades Mecânicas e Térmicas B1-Matutino (Santo André)
11201922126;NA1ESTM019-17SA;Propriedades Elétricas, Magnéticas e Ópticas A1-Noturno (Santo André)
11201922127;NA1ESZI017-17SA;Fundamentos de Processamento Gráfico A1-Noturno (Santo André)
11201922127;DA1NHI2049-13SB;Lógica Básica A1-Matutino (São Bernardo)
11201922127;NA1MCTD023-18SA;Fundamentos de Análise A1-Noturno (Santo André)
11201922127;NA1MCZB028-13SA;Processos Estocásticos A1-Noturno (Santo André)
11201922129;DA1BCN0402-15SB;Funções de Uma Variável A1-Matutino (São Bernardo)
11201922129;NA3BCJ0203-15SB;Fenômenos Eletromagnéticos A3-Noturno (São Bernardo)
11201922129;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11201922131;DA1MCTB001-17SA;Álgebra Linear A1-Matutino (Santo André)
11201922131;DB3BIS0003-15SA;Bases Matemáticas B3-Matutino (Santo André)
11201922131;DB2BCM0506-15SA;Comunicação e Redes B2-Matutino (Santo André)
11201922131;DA4ESTO902-17SA;Engenharia Unificada I A4-Matutino (Santo André)
11201922132;DB2BCM0506-15SA;Comunicação e Redes B2-Matutino (Santo André)
11201922132;NA2BCJ0203-15SA;Fenômenos Eletromagnéticos A2-Noturno (Santo André)
11201922132;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11201922132;DB1BCN0407-15SA;Funções de Várias Variáveis B1-Matutino (Santo André)
11201922132;DA3BCJ0205-15SA;Fenômenos Térmicos A3-Matutino (Santo André)
