RA;Código_Turma;Nome_Disciplina
11202230761;NA1ESTO008-17SA;MECÂNICA DOS SÓLIDOS I
11202230761;NB2ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202230762;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230762;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230762;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230762;NA1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202230763;NA1MCTB009-17SA;CÁLCULO NUMÉRICO
11202230763;NAMCTD009-18SA;GEOMETRIA PLANA AXIOMÁTICA
11202230763;NA1MCCC010-23SA;MATEMÁTICA DISCRETA II
11202230763;NANHLP001-22SA;PRÁTICAS DE ENSINO DE FÍSICA I
11202230763;NA4MCTA024-13SA;SISTEMAS DIGITAIS
11202230764;NA1ESHT018-17SB;PLANEJAMENTO E POLÍTICA REGIONAL
11202230764;NA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11202230764;NA1BHS0012-23SB;TEMAS FILOSÓFICOS EM DEBATE
11202230765;DA1NHT1002-15SA;BIOÉTICA
11202230765;NA1NHZ1009-15SA;BIOLOGIA MOLECULAR E BIOTECNOLOGIA
11202230765;NB3BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230765;NA1NHT4041-15SA;QUÍMICA ORGÂNICA EXPERIMENTAL
11202230766;NA2BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11202230766;NA1ESGE007-23SB;GESTÃO AMBIENTAL EMPRESARIAL
11202230766;NA1ESZP002-13SB;INSTITUIÇÕES JUDICIAIS E POLÍTICAS PÚBLICAS
11202230767;DA1ESTO013-17SA;ENGENHARIA ECONÔMICA
11202230767;DA3BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230767;DA1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230768;DA1ESZU003-17SA;CONTAMINAÇÃO E REMEDIAÇÃO DE SOLOS
11202230768;DA1ESTU028-17SA;HIDRÁULICA DE CONDUTOS FORÇADOS
11202230768;DA1ESTU009-17SA;HIDROLOGIA
11202230768;DB2ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202230768;DA1ESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11202230769;NA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230769;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230769;NA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202230769;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230769;NA1BHS0005-19SB;PRÁTICAS EM CIÊNCIAS E HUMANIDADES
11202230771;DA1NHBT001-23SA;BIOLOGIA SINTÉTICA
11202230771;DA2NHT1013-15SA;BIOQUÍMICA FUNCIONAL
11202230771;DA1NHZ6005-18SA;LABORATÓRIO DE BIOPROCESSOS
11202230771;DA1NHZ6002-18SA;TECNOLOGIA DE FERMENTAÇÕES
11202230772;DB1BCM0506-15SB;COMUNICAÇÃO E REDES
11202230772;DA1NHZ1051-13SB;VIROLOGIA
11202230772;NA1NHBB001-23SA;ZOOLOGIA: ORIGEM E DIVERSIFICAÇÃO DE METAZOA
11202230773;DA1NHBQ001-22SA;CINÉTICA QUÍMICA
11202230773;NA1NHBQ007-22SA;FUNDAMENTOS DE QUÍMICA
11202230773;DA1NHT4051-15SA;QUÍMICA ANALÍTICA CLÁSSICA I
11202230773;DA2BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202230774;DA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230774;DA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230774;DA1ESHR903-18SB;METODOLOGIA DE PESQUISA EM RELAÇÕES INTERNACIONAIS (TCC 1)
11202230774;DA1ESHT017-17SB;PLANEJAMENTO E POLÍTICA AMBIENTAL
11202230776;DA1BIS0003-15SB;BASES MATEMÁTICAS
11202230776;DAMCZB035-17SA;EVOLUÇÃO DOS CONCEITOS MATEMÁTICOS
11202230776;DA1ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202230776;NA1NHT5013-22SA;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL
11202230776;DAMCZC018-20SB;PSICOPATOLOGIA
11202230777;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230777;NA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202230777;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230777;NA1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202230778;NA1ESTB013-17SB;BIOSSEGURANÇA
11202230778;NA1ESTB005-17SB;CIÊNCIA DOS MATERIAIS BIOCOMPATÍVEIS
11202230778;DA1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202230778;NA1ESTB023-17SB;FÍSICA MÉDICA I
11202230778;NA2ESTO005-17SB;INTRODUÇÃO ÀS ENGENHARIAS
11202230779;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202230779;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202230779;DB1BHO1102-19SB;INTRODUÇÃO À ECONOMIA
11202230779;DA1MCTC014-13SB;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11202230779;DA1ESHC024-19SB;MACROECONOMIA III
11202230780;NB1ESTA005-17SA;ANÁLISE DE SISITEMAS DINÂMICOS LINEARES
11202230780;DAESTA018-17SA;ELETROMAGNETISMO APLICADO
11202230780;NA2ESTA007-17SA;ELETRÔNICA ANALÓGICA APLICADA
11202230780;NC1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202230780;NA1ESTI006-17SA;PROCESSAMENTO DIGITAL DE SINAIS
11202230781;NA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202230781;NA1BHQ0004-19SB;ESTUDOS DE GÊNERO
11202230781;NA1BHO1102-19SB;INTRODUÇÃO À ECONOMIA
11202230782;NANHT3070-15SA;ELETROMAGNETISMO I
11202230782;NA1NHT5013-22SA;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL
11202230782;NA1BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202230783;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202230783;DB1BHQ0004-19SB;ESTUDOS DE GÊNERO
11202230783;DB1BHO1102-19SB;INTRODUÇÃO À ECONOMIA
11202230784;DA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202230784;DB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230784;DA1MCCC015-23SA;PROGRAMAÇÃO FUNCIONAL
11202230784;DA1MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202230784;DA2MCTA024-13SA;SISTEMAS DIGITAIS
11202230785;NA1NHZ6008-18SA;ENGENHARIA METABÓLICA
11202230785;NB6BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230785;NB1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230788;NANHZ1094-19SA;ESCRITA E LEITURA NA EDUCAÇÃO EM CIÊNCIAS
11202230788;NA5BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230788;NA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202230788;NA2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230789;NA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202230789;NA1ESTA004-17SA;CIRCUITOS ELÉTRICOS II
11202230789;NA1BCM0506-15SA;COMUNICAÇÃO E REDES
11202230789;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230789;NA1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230790;DA1MCCC006-23SA;COMPILADORES E INTERPRETADORES
11202230790;NA3MCTA024-13SA;SISTEMAS DIGITAIS
11202230792;NA1ESZU003-17SA;CONTAMINAÇÃO E REMEDIAÇÃO DE SOLOS
11202230792;NA1NHT1069-15SA;FISIOLOGIA VEGETAL I
11202230792;NA1NHZ6005-18SA;LABORATÓRIO DE BIOPROCESSOS
11202230792;NA1NHZ6003-18SA;NANOBIOTECNOLOGIA
11202230793;DAESTA018-17SA;ELETROMAGNETISMO APLICADO
11202230793;DA1ESTA007-17SA;ELETRÔNICA ANALÓGICA APLICADA
11202230793;DB1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202230793;DA1ESTA003-17SA;SISTEMAS DE CONTROLE I
11202230794;NB4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230794;NA1BCS0002-15SB;PROJETO DIRIGIDO
11202230796;NA1ESTM017-17SA;MATERIAIS CERÂMICOS
11202230796;NAESZE038-17SA;REAÇÕES NUCLEARES
11202230796;NA1ESTM013-17SA;SELEÇÃO DE MATERIAIS
11202230796;NA1ESZM001-17SA;SEMINÁRIOS EM MATERIAIS AVANÇADOS
11202230797;NB8BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA
11202230797;NB1BHQ0004-19SB;ESTUDOS DE GÊNERO
11202230797;NA1BHS0005-19SB;PRÁTICAS EM CIÊNCIAS E HUMANIDADES
11202230798;DA1MCTA006-17SA;CIRCUITOS DIGITAIS
11202230798;NB1BIQ0602-15SB;ESTRUTURA E DINÂMICA SOCIAL
11202230798;DA1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230798;DANHBP010-23SA;ÓPTICA E RELATIVIDADE
11202230798;DB2BCS0002-15SA;PROJETO DIRIGIDO
11202230799;NA1ESHT011-21SB;ANÁLISE DE DADOS PARA O PLANEJAMENTO TERRITORIAL
11202230799;NA1ESTB013-17SB;BIOSSEGURANÇA
11202230799;NA1ESHC029-21SB;MICROECONOMIA III
11202230799;DANHZ2109-18SB;TEORIA DAS CIÊNCIAS HUMANAS
11202230803;NA2BCM0506-15SA;COMUNICAÇÃO E REDES
11202230803;NA2BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230804;NB5BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230804;NB1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230804;NB1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230804;NB1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230804;DB2MCTB019-17SA;MATEMÁTICA DISCRETA
11202230806;DA2ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202230806;NA1ESTM005-17SA;MATERIAIS METÁLICOS
11202230806;NA1ESTM006-17SA;MATERIAIS POLIMÉRICOS
11202230806;DB2BCS0002-15SA;PROJETO DIRIGIDO
11202230806;DA1ESTM013-17SA;SELEÇÃO DE MATERIAIS
11202230806;NA1ESTM018-17SA;TERMODINÂMICA DE MATERIAIS
11202230808;NA1BCJ0205-15SB;FENÔMENOS TÉRMICOS
11202230808;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230808;NA1BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11202230810;NA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230810;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230810;NA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202230810;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202230810;NA1ESHR024-14SB;HISTÓRIA DA POLÍTICA EXTERNA BRASILEIRA
11202230812;NA1ESTA005-17SA;ANÁLISE DE SISITEMAS DINÂMICOS LINEARES
11202230812;NA2MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202230812;NA1ESTO015-17SA;MECÂNICA DOS FLUIDOS I
11202230812;NA1ESTO008-17SA;MECÂNICA DOS SÓLIDOS I
11202230815;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230815;NA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202230815;NA1ESHR024-14SB;HISTÓRIA DA POLÍTICA EXTERNA BRASILEIRA
11202230815;NA1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202230815;NANHZ2109-18SB;TEORIA DAS CIÊNCIAS HUMANAS
11202230816;DA4BIK0102-15SA;ESTRUTURA DA MATÉRIA
11202230816;DB2MCTB019-17SA;MATEMÁTICA DISCRETA
11202230817;DB2BIR0004-15SB;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202230817;DB2BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230819;NAESTA018-17SA;ELETROMAGNETISMO APLICADO
11202230819;DB1ESTO013-17SB;ENGENHARIA ECONÔMICA
11202230819;NA1NHBQ008-22SA;FUNDAMENTOS DE REAÇÕES ORGÂNICAS
11202230819;NAESTA020-17SA;MODELAGEM E CONTROLE
11202230819;NA1ESMA001-23SB;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202230820;NA1NHZ1009-15SA;BIOLOGIA MOLECULAR E BIOTECNOLOGIA
11202230820;DA1NHBT001-23SA;BIOLOGIA SINTÉTICA
11202230820;NA1ESZU003-17SA;CONTAMINAÇÃO E REMEDIAÇÃO DE SOLOS
11202230820;NA1NHT1069-15SA;FISIOLOGIA VEGETAL I
11202230820;NA1NHT1059-15SA;MORFOFISIOLOGIA HUMANA II
11202230820;DB2BCS0002-15SA;PROJETO DIRIGIDO
11202230821;NI1ESZR025-21SB;CONFLITOS, PAZ E NEGOCIAÇÃO INTERNACIONAL (PRÁTICA)
11202230821;NA1ESZR017-14SB;REGIMES DE NEGOCIAÇÃO AMBIENTAL INTERNACIONAL E A ATUAÇÃO BRASILEIRA
11202230822;NA1NHT5013-22SA;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL
11202230823;NA2NHT1013-15SA;BIOQUÍMICA FUNCIONAL
11202230823;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230823;NA1BCS0002-15SA;PROJETO DIRIGIDO
11202230824;NA1ESTS004-17SB;DESEMPENHO DE AERONAVES
11202230824;NA1ESTO015-17SB;MECÂNICA DOS FLUIDOS I
11202230824;DC1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202230824;NA1ESTS013-17SB;PROJETO DE ELEMENTOS ESTRUTURAIS DE AERONAVES I
11202230824;DA1ESTA003-17SB;SISTEMAS DE CONTROLE I
11202230824;NA1ESTS018-17SB;TRANSFERÊNCIA DE CALOR APLICADA A SISTEMAS AEROESPACIAIS
11202230825;DA1NHBQ007-22SA;FUNDAMENTOS DE QUÍMICA
11202230825;DA1NHBQ009-22SA;LIGAÇÕES QUÍMICAS
11202230825;DA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230825;DA1NHT4041-15SA;QUÍMICA ORGÂNICA EXPERIMENTAL
11202230826;NB1BCM0506-15SB;COMUNICAÇÃO E REDES
11202230826;NB4BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11202230827;DA1ESTG011-17SB;ESTATÍSTICA APLICADA A SISTEMAS DE GESTÃO
11202230827;DA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11202230827;DA1ESTG010-17SB;INOVAÇÃO TECNOLÓGICA
11202230827;DA1ESTG024-17SB;SISTEMAS DE INFORMAÇÃO CORPORATIVOS
11202230827;DA2ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11202230827;DA1ESTG019-17SB;TEMPOS, MÉTODOS E ARRANJOS FÍSICOS
11202230827;DA1ESGE009-23SB;TÓPICOS EM ENGENHARIA DE PRODUÇÃO NA INDÚSTRIA DE ALIMENTOS
11202230828;NAESTE033-17SA;ENGENHARIA SOLAR FOTOVOLTAICA
11202230828;NA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230828;NB1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202230828;NC1ESTI016-17SA;FUNDAMENTOS DE FOTÔNICA
11202230828;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230829;NA2BCS0002-15SA;PROJETO DIRIGIDO
11202230830;NA1ESTB013-17SB;BIOSSEGURANÇA
11202230830;NA1ESTO016-17SB;FENÔMENOS DE TRANSPORTE
11202230830;NA1ESTB023-17SB;FÍSICA MÉDICA I
11202230830;NA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES
11202230831;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230831;DA1NHT1054-15SA;HISTOLOGIA E EMBRIOLOGIA
11202230831;DA1NHBB001-23SA;ZOOLOGIA: ORIGEM E DIVERSIFICAÇÃO DE METAZOA
11202230833;NA2ESTA004-17SA;CIRCUITOS ELÉTRICOS II
11202230833;NA2ESTA007-17SA;ELETRÔNICA ANALÓGICA APLICADA
11202230833;NA2ESTA003-17SA;SISTEMAS DE CONTROLE I
11202230833;NA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202230834;DA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230834;NI1ESZR025-21SB;CONFLITOS, PAZ E NEGOCIAÇÃO INTERNACIONAL (PRÁTICA)
11202230834;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202230834;NA1ESZR017-14SB;REGIMES DE NEGOCIAÇÃO AMBIENTAL INTERNACIONAL E A ATUAÇÃO BRASILEIRA
11202230835;DA1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230835;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202230835;DA1MCZA020-13SA;PROGRAMAÇÃO PARALELA
11202230835;DA1MCTA024-13SA;SISTEMAS DIGITAIS
11202230835;DA1MCZA030-17SA;VIDA ARTIFICIAL NA COMPUTAÇÃO
11202230836;DA1MCCC010-23SA;MATEMÁTICA DISCRETA II
11202230836;DA1MCCC015-23SA;PROGRAMAÇÃO FUNCIONAL
11202230836;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202230836;DA1MCTA024-13SA;SISTEMAS DIGITAIS
11202230837;NB1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230837;NA1BCS0002-15SA;PROJETO DIRIGIDO
11202230837;NA2ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202230838;NA1MCTB009-17SA;CÁLCULO NUMÉRICO
11202230838;NA1ESTA004-17SA;CIRCUITOS ELÉTRICOS II
11202230838;NA1ESTE030-17SA;ENGENHARIA DE PETRÓLEO E GÁS
11202230838;NA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230839;DA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202230839;DA1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230839;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202230839;DA1MCZA030-17SA;VIDA ARTIFICIAL NA COMPUTAÇÃO
11202230840;NA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230840;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230840;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230840;NA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202230840;NA1ESHR903-18SB;METODOLOGIA DE PESQUISA EM RELAÇÕES INTERNACIONAIS (TCC 1)
11202230841;NA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230841;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230841;NA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202230841;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202230842;DB1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202230842;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202230842;NA1ESTO015-17SB;MECÂNICA DOS FLUIDOS I
11202230842;DA1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230843;DA1BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202230843;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230843;DB2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230843;DA1BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202230844;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230844;NANHH2026-13SB;FILOSOFIA NO BRASIL E NA AMÉRICA LATINA
11202230844;NA1ESHR024-14SB;HISTÓRIA DA POLÍTICA EXTERNA BRASILEIRA
11202230844;NA1ESHT017-17SB;PLANEJAMENTO E POLÍTICA AMBIENTAL
11202230844;NA1BHS0005-19SB;PRÁTICAS EM CIÊNCIAS E HUMANIDADES
11202230845;DA2NHZ2093-16SB;CORPO, SEXUALIDADE E QUESTÕES DE GÊNERO
11202230845;DA1ESTE004-17SA;ENERGIA, MEIO AMBIENTE E SOCIEDADE
11202230845;NB1ESTI016-17SA;FUNDAMENTOS DE FOTÔNICA
11202230845;NA1ESTO008-17SA;MECÂNICA DOS SÓLIDOS I
11202230845;NA1ESTA003-17SA;SISTEMAS DE CONTROLE I
11202230846;DA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202230846;DA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230846;DA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230846;DA1ESZR017-14SB;REGIMES DE NEGOCIAÇÃO AMBIENTAL INTERNACIONAL E A ATUAÇÃO BRASILEIRA
11202230847;NA1MCTB009-17SA;CÁLCULO NUMÉRICO
11202230847;NA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202230847;DANHZ2121-18SB;FILOSOFIA DA TECNOLOGIA
11202230847;DA1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11202230847;NA2ESTG014-17SB;PLANEJAMENTO E CONTROLE DA PRODUÇÃO
11202230847;NA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202230848;NA1BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230848;NB1NHT5013-22SA;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL
11202230848;NA1MCBM012-23SA;TOPOLOGIA
11202230850;NA4BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11202230850;NA1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230850;NB1BCS0002-15SB;PROJETO DIRIGIDO
11202230851;NAESHC034-21SB;ECONOMIA DO MEIO AMBIENTE
11202230851;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230851;NA1ESHC024-19SB;MACROECONOMIA III
11202230851;NA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11202230851;NA1ESHT018-17SB;PLANEJAMENTO E POLÍTICA REGIONAL
11202230853;NA1ESZU003-17SA;CONTAMINAÇÃO E REMEDIAÇÃO DE SOLOS
11202230853;NA1NHT4073-15SA;LIVROS DIDÁTICOS NO ENSINO DE QUÍMICA
11202230853;NC1NHT5013-22SA;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA NO ENSINO FUNDAMENTAL
11202230853;NAMCTD017-18SA;PRÁTICAS DE ENSINO DE MATEMÁTICA II
11202230853;NA1NHLQ002-22SA;PRÁTICAS DE ENSINO DE QUÍMICA I
11202230854;NB1BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230854;NB2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230854;NA1ESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11202230854;NA1ESTU034-17SA;SISTEMAS DE ABASTECIMENTO DE ÁGUAS
11202230854;NA1ESTU035-17SA;SISTEMAS DE ESGOTAMENTO SANITÁRIO
11202230855;DA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202230855;DA1MCTA006-17SA;CIRCUITOS DIGITAIS
11202230855;DA2MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202230855;DA1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230855;DA4MCTA024-13SA;SISTEMAS DIGITAIS
11202230856;NB2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230856;NA1ESTA016-17SA;MÁQUINAS ELÉTRICAS
11202230857;NA1MCCC002-23SA;ALGORITMOS E ESTRUTURAS DE DADOS II
11202230857;NA1MCTA006-17SA;CIRCUITOS DIGITAIS
11202230857;NA1MCCC010-23SA;MATEMÁTICA DISCRETA II
11202230857;DA3MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202230857;NA3MCTA024-13SA;SISTEMAS DIGITAIS
11202230859;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230859;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230859;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202230859;NA1ESHR024-14SB;HISTÓRIA DA POLÍTICA EXTERNA BRASILEIRA
11202230859;NA1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202230860;NA1MCTB006-13SA;ANÁLISE REAL II
11202230860;NA1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230861;NB3BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230861;NB2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230861;NA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230864;DA1MCCC006-23SA;COMPILADORES E INTERPRETADORES
11202230864;DA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202230864;DC1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202230864;DA1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230864;DA1MCZA039-17SA;PRÁTICA AVANÇADA DE PROGRAMAÇÃO B
11202230864;DA1MCZA030-17SA;VIDA ARTIFICIAL NA COMPUTAÇÃO
11202230865;DA1MCCC006-23SA;COMPILADORES E INTERPRETADORES
